"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","SRR18180094","SRR18180095","SRR18180096","SRR18180097","SRR18180098","SRR18180099","SRR18180100","SRR18180101","SRR18180102","SRR18180103","SRR18180104","SRR18180105","SRR18180106","SRR18180107","SRR18180108","SRR18180109","SRR18180110","SRR18180111","SRR18180112","SRR18180113","SRR18180114","SRR18180115","SRR18180116","SRR18180117"
"129","ENSG00000126432",1632.72660306038,-0.249035090912506,0.096281073109092,-2.5865425350041,0.00969442043315399,0.999991507584447,"PRDX5",1330.03063968368,1465.29173528377,1435.33079491173,1542.25335036542,1236.72206236953,1412.09620296851,1873.19353113555,1239.89086741306,1820.4627359842,1558.10223956127,1665.69960154996,1890.953329375,1491.77073360269,1735.42297798834,1635.73236788415,3160.70039872014,1570.04963254972,2264.4579737894,1173.69473180207,1353.0579251634,1544.6161116697,1397.81817048062,1612.06778196449,1776.02257723271
"130","ENSG00000126458",450.780717008001,-0.362348906253954,0.12129919824946,-2.98723249191442,0.00281515545497967,0.999991507584447,"RRAS",421.927528089991,445.140006929493,352.13997981335,624.447533909426,254.779251851787,292.596510525007,376.542573170104,423.773002926133,508.869504940466,437.463461200256,411.822181884079,542.244176828076,434.50556103023,509.084887842185,461.598717452157,1168.65189595114,305.23443646167,425.418768276416,330.777058121961,412.360510525988,352.795172102568,381.946520966243,460.157365617216,484.460601776078
"131","ENSG00000127528",12082.6619256558,-0.280613638076682,0.106178755558298,-2.64284165510501,0.00822134735747699,0.999991507584447,"KLF2",12451.6567096558,12304.8743987381,11786.3928331094,10725.9711602479,10504.8840283089,13728.4101894776,10287.2277153158,10613.5874823772,19703.5910524634,11869.3280067506,14125.0163419393,11257.9750094542,10011.6926863202,12582.8471266257,9842.27600903023,13761.7764708125,10618.3429584104,18938.8234792934,10231.5358205452,10673.7932147688,13917.7189957254,12092.3207575354,7859.08327079425,10094.7604980393
"132","ENSG00000127603",10307.8200737987,0.392360866651776,0.13821658931095,2.83873931926557,0.00452921414441937,0.999991507584447,"MACF1",10187.6319509729,8214.85649151702,13710.8069333175,11661.6991868916,13146.9720706438,11248.6093285374,7672.58378026948,11950.8042069217,8628.25617330645,11322.9804682031,8604.6611179544,6546.36606206986,9797.76762892018,12564.2974748419,13833.5042930405,4480.86720572977,7428.6430973859,4948.18408306086,14325.8416223559,13337.2852623249,10952.8243258777,10971.2369876623,14392.3065276892,7458.69549167417
"133","ENSG00000129235",179.157085522379,-0.38530108599519,0.134084094133598,-2.87357787278844,0.00405851010855942,0.999991507584447,"TXNDC17",156.304970633337,193.866472362528,157.536306758604,200.917408946688,106.082464294161,139.028776740143,185.098175013394,160.182139862031,198.633166918411,186.933725711123,205.42659425747,204.080990188021,159.730709525336,153.549895320821,125.984437425421,375.061501144787,179.325231421231,207.071304076713,132.498764759081,162.565201265053,146.57679070164,167.985738387931,143.609551467351,251.719735355818
"134","ENSG00000129673",33.6354972058152,0.537777821188752,0.208524673582352,2.57896493470049,0.00990968453019914,0.999991507584447,"AANAT",31.6445646067493,18.8219876080124,31.9191209772335,36.7876945958725,63.4681410306944,29.0779140894417,33.8465234310206,53.7319836246054,16.3821168592504,26.0165494546408,19.3798673827802,14.7884775498566,33.2772311511117,31.9466225164124,51.6329661579594,31.0481375119857,24.8002979625107,27.6778475746102,56.3824530889706,30.7287880440039,42.456725582544,37.1336895383847,30.3400460846516,33.9621865162611
"135","ENSG00000130558",191.410405556982,-0.500250960931381,0.1849654292483,-2.70456464737439,0.0068393959996799,0.999991507584447,"OLFM1",113.153291624134,103.520931844068,148.269465184568,199.974134726281,107.89583975218,120.855080434242,163.944097869006,128.753998496696,70.6478789555174,114.665532781565,134.690078310322,497.878744178506,135.010480670225,215.382067933232,318.05907153303,551.414922212865,87.7549004827302,127.113077750062,82.6942645304902,266.646580123776,272.93609303064,302.374329098275,128.439528425025,201.77534342014
"136","ENSG00000130772",197.670151284535,-0.565517659418503,0.19116718618748,-2.95823603776798,0.0030940510514567,0.999991507584447,"MED18",161.09960163436,286.094211641789,143.12121986566,317.883412277155,129.656345248418,184.463017504896,150.193947725154,213.914123486636,164.845050896207,118.519836404475,281.008077050313,238.587437804353,99.8316934533352,188.588126467854,121.853800132784,397.416160153417,224.156539276539,136.339026941598,209.554783980674,184.372728264023,152.642037213432,288.228161655081,170.915592943537,180.798698807155
"137","ENSG00000131018",6059.74462305095,0.467420005148424,0.160465669759255,2.91289723122514,0.00358092429303851,0.999991507584447,"SYNE1",5557.93625638542,4632.09115033185,8287.64531437911,6917.02985824444,8497.47739628096,6111.81406767452,5786.6978028473,7095.66327148326,5070.265167938,6200.61095335606,4724.81166792181,3749.37200814031,5752.20709897788,8861.58087156873,6057.5795896518,2518.62491497228,5248.12459191285,2770.8600738582,9283.370901099,6410.42168647011,4827.93622338643,6791.0445081984,10518.8939775487,3761.81160059528
"138","ENSG00000131149",2246.68613127189,0.239435837449846,0.0838796267375262,2.8545172023605,0.00431022973634231,0.999991507584447,"GSE1",2331.1495926972,1859.61237567163,2437.17933397134,2236.50317658497,2434.45655239163,1928.2291780561,2769.06869820037,2390.56636578905,1758.00591545831,2391.5953980155,2057.17292268212,1665.18257211385,2489.13689010316,2681.45521895823,2511.42747392315,1799.55005019469,2259.6886874303,2262.40776285795,2355.84683156749,2329.44038398094,2153.16251168616,2044.12119554156,2582.94925667334,2192.55880597627
